PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),O3 (µg/m³),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),Precipitation (mm),Visibility (km),AQI,Season,City,Latitude,Longitude,Day of Week,Hour,Month,Year,Weather Condition,Station ID
53.673789012758455,193.2236016384565,25.794879899962076,10.662789526165456,3.1027401820745886,137.36290451439442,-3.0346804332652875,75.68116618185574,5.673332814077815,128.90961550464144,1009.2448140308268,46.77222975238024,5.943752327464768,420,Winter,Shanghai,30.547377735089867,103.12540918081697,Monday,3,3,2018,Snow,73
127.9464089372474,262.9649430546578,43.147154351564666,27.1674828575577,2.685059215775795,155.22369818523075,7.1831056017019215,96.50109203449914,0.27213665477529014,61.24459622304184,982.3230250177306,16.97392520086946,6.191649158537769,457,Spring,Shanghai,25.90964018724953,111.7885103315427,Tuesday,14,4,2018,Fog,43
140.0161273080894,78.50875707819954,71.80258508133652,7.170958877142363,3.2633286529659715,86.41213454970715,8.551804941277261,16.63340814089281,7.089158222643835,179.9922966519385,1008.5625196768565,8.62906698385688,18.372609657124524,40,Winter,Chengdu,35.14914282394857,119.89073924861509,Thursday,6,3,2021,Cloudy,32
116.35092978880097,124.08023264354429,74.75181124969384,45.43318879498341,2.2104114766192247,121.63806885590157,2.7071496922445295,72.97629334883948,6.600074658327432,256.7209314065007,1008.2485276433208,8.188004014652044,16.846612328459656,50,Summer,Chengdu,48.5875920510925,126.16328602473187,Saturday,16,6,2020,Clear,13
180.39649408582991,43.969004861401864,31.481406082934377,44.345645760459746,3.4045020821043317,130.56585574437486,38.55200415241222,15.688971157673212,7.341191662313339,54.47505517641795,1017.1890803778757,39.40410644041033,5.398712840945592,13,Spring,Shanghai,30.89127140648756,115.52612235226084,Sunday,5,2,2017,Rain,27
23.329489647972732,212.48805364910834,42.787798991082596,31.644025467766163,0.3772818413733051,115.11914864041293,-4.909954756390269,92.31264741080464,1.8165870435950504,12.168372882225595,1025.04795618841,9.824732049038538,9.368261532327436,345,Summer,Guangzhou,23.339494847697505,122.8809836416016,Thursday,11,5,2017,Snow,72
142.35227874684705,229.5896159315856,62.311953831625644,4.774198513893994,1.1237573677309416,154.52160043740653,3.860647230283135,63.159686252245585,5.596877457912559,39.19063787460209,1029.0019180078464,13.587224737393983,0.4227547237883639,209,Autumn,Beijing,20.87263252404861,98.79355297670419,Monday,14,12,2021,Cloudy,49
190.07566976910482,215.3578396314495,26.44845921284953,32.50024455813114,3.122485031231478,80.7617866837719,3.7138945175654676,63.505945211746926,1.540932968766009,336.52007210479053,984.2295616512994,28.437921730314216,11.038463535839897,359,Summer,Shanghai,24.045612374897956,91.58944712840317,Saturday,8,6,2016,Snow,36
53.000276285482045,213.67719736546348,45.93792733862821,16.431069340202654,4.542710476097884,61.704430838464255,2.470940204477559,90.86045954156496,8.457649984012551,52.74374290107694,1019.1101833628106,32.53434124742557,7.94906328913138,141,Winter,Chengdu,42.73108092888678,101.39333677061661,Wednesday,20,3,2016,Clear,77
28.327265812872433,163.79483495444975,95.77608807113208,10.099808828865322,0.6339029655186152,177.03492600095356,37.513269559209974,98.88429286594106,3.687873484971478,264.63566430083773,1008.6445103496142,38.22959301006569,8.629102132778284,234,Spring,Shanghai,43.688656067867214,122.95182766610603,Monday,16,3,2017,Rain,94
35.34586128375316,60.82862929060902,54.45205517478322,25.79757422791019,0.8623800109622778,121.4626192662189,13.712207984885382,46.08710948748753,4.470140753217361,240.0350943861573,1049.042999379263,13.456122786363462,13.262964174127134,53,Autumn,Shanghai,31.024547027135533,112.21011537663458,Tuesday,4,12,2018,Cloudy,31
78.56151230108955,179.4356844443525,10.845770831198593,33.26115544192747,3.6160747676030027,71.46849842910962,35.149745162542985,88.25651645321086,0.22388111042411118,88.30975024064192,1044.4648175808197,33.12868290139453,15.535143922304927,422,Summer,Shanghai,38.362837626280694,105.51227190204307,Saturday,18,6,2023,Snow,38
225.41916047768126,50.20991956845019,87.21107257161043,45.190727811366415,3.0914822014039136,116.20469771783934,35.07324243182112,10.717825177379018,1.4611617732833015,347.41978346304893,1036.1239727312568,24.872856947146754,19.43248360211016,476,Summer,Shanghai,39.98723436461303,96.9288476965019,Thursday,5,10,2024,Cloudy,87
58.48951262589826,225.8404430649177,81.23060771778881,2.5856173607293913,1.05541832861928,150.71056538525013,26.48341044104979,43.05273718352615,9.165584914544297,193.8291637165706,1045.382606006436,33.071034686849785,4.598549561575813,421,Spring,Guangzhou,34.44520549370446,115.97725160120639,Tuesday,0,9,2017,Snow,21
203.06389558449254,209.68141117110318,89.43091193948823,24.507006888622247,2.061852549453756,130.7216386625982,22.113980265651243,24.106076484756095,9.491154419732853,271.49149361521813,1035.3736913430891,45.84795854404017,3.604648720569538,284,Winter,Guangzhou,49.33192263357289,107.2439836438384,Friday,19,9,2022,Snow,38
144.67981071725504,89.84187561570144,82.9663651289623,35.59827927704387,4.83039296955201,174.24499913696445,-3.306054756984169,93.43799770335147,0.8020115191844446,352.89896805294666,1013.1659846091133,19.279564094537623,2.2112798357830767,424,Spring,Shenzhen,41.0537029545943,114.95158896271488,Thursday,20,6,2015,Haze,35
97.2331130238107,223.60057554988964,76.31594891031766,15.335074281747339,1.0228216245053008,20.31986008931974,5.203575294534566,89.72508374223221,9.529933999528431,201.97106810132982,1036.6933872159454,49.159436223401066,13.696978755091244,187,Winter,Chengdu,23.86248276309146,122.3114091840377,Friday,17,9,2015,Haze,85
147.7075186171253,198.6928307041116,26.21685737380031,6.535475991848911,4.568044851624588,74.1534069520153,7.251663060348797,28.454514208596905,5.902722365411032,179.77046722164008,1026.68635560862,23.10977347554167,15.459927954012848,391,Autumn,Guangzhou,35.23427358446256,97.59376663162247,Monday,18,4,2020,Haze,81
51.30128914826945,209.5316805997641,79.18637981242996,42.30963071313638,4.520858495354715,193.62449545772407,21.407950186004808,10.842743912698353,4.326643253028947,286.9764708550848,983.1560826114969,29.26694111148026,16.571477575253525,333,Autumn,Shanghai,44.12824598137732,127.61057826162694,Tuesday,18,3,2024,Rain,90
76.96046572903886,68.7046327703309,96.22605271548912,39.10140685323212,3.9679912352904028,170.4394181589263,30.133700195329133,57.04869921818229,2.2341321756420482,277.9785144734826,1041.7796726663134,28.050820066792514,12.140513422607658,455,Summer,Beijing,22.05364253302706,119.5916715655634,Wednesday,10,4,2017,Rain,91
167.26447948943442,263.19662414335954,19.980971529251498,38.81862515887132,1.861582743518764,165.89621907618786,33.22900128085609,85.55454518579535,9.462252089850091,130.24090575661094,1038.518315133835,37.50186677362983,14.023979569920051,32,Spring,Chengdu,31.430294509344225,124.86994032115626,Friday,6,2,2024,Snow,17
243.1505614719994,241.20407857027976,77.68187727646595,42.385719606390325,2.1157104832616076,60.15885315994314,28.96550478617501,46.95224361327674,0.7698352078684012,282.7230712407244,985.6810701881765,25.40730042896719,15.9689987749228,300,Autumn,Shenzhen,49.99769403840985,93.25673395484662,Friday,0,4,2015,Rain,51
246.35541950198206,279.2981614023602,14.426989477648277,16.57924166041034,1.3144500009595401,65.81589599088574,35.30643297713486,46.965142973380836,5.355737877299881,2.949489242900647,1008.9233735097141,24.60877672398336,7.566147721317935,180,Autumn,Beijing,34.1376353069701,97.67730401096613,Friday,16,9,2024,Fog,10
28.904346253399602,100.61016049232096,94.2017628653944,33.82636708539299,1.2793379790903625,114.1267167662127,-9.277992945538113,96.52997333003192,6.288642816175072,85.635457502339,1031.3540976592383,27.535062751964528,10.421840690598437,197,Winter,Shanghai,41.737392696323205,94.09487911378164,Wednesday,20,11,2022,Rain,8
116.92750750288928,41.26585143577944,63.441157571766084,36.13594336471801,1.993411696197466,92.22859881616132,4.962476182488032,39.752822203906526,4.24891204191958,171.49982360892284,1000.3141475069641,33.165842753005364,9.638005363444666,183,Summer,Chengdu,49.121981972477855,108.82455337825375,Thursday,22,10,2018,Fog,5
104.97315128943112,70.22784030077274,13.220512079129453,32.19507229732149,1.877189886423731,67.79466689553159,28.331572499890434,90.79994941637693,4.48319445817191,151.0833248214266,1009.7366468684346,3.701566640208287,17.064673522003794,343,Spring,Guangzhou,41.51448495610987,99.43799464726203,Friday,22,5,2016,Snow,94
63.74668727163018,244.7481300786964,46.57413947171895,36.12415823578473,1.3207315516844131,13.324122467437796,25.67846331490638,74.93284170682333,0.08027194225779466,236.80506686044697,982.5623715672717,3.8789865907375765,19.660358908302552,113,Autumn,Shanghai,44.41831408218043,114.8026736393708,Tuesday,19,3,2015,Cloudy,85
199.16681073336397,247.80659061597854,47.99964399339256,27.209313397457386,4.7317037149318475,102.90247716713588,33.67819468358598,89.35962415964488,0.9896818915560446,7.381009383521433,1048.0145523830008,40.69490518574314,9.431804138686687,377,Winter,Beijing,22.296400855296703,107.53619888379367,Saturday,3,10,2020,Fog,42
124.73452979502186,247.36907262585618,60.47249764214578,40.31532689594232,0.8776581685207688,80.42744265261148,3.5345680806937256,46.09289081835266,5.9405542827565005,281.46013077746295,1049.0705002791915,2.334203423379572,0.6578926241721279,7,Summer,Guangzhou,23.00506709711384,126.83200316945461,Thursday,10,5,2022,Clear,32
248.47049148521538,273.89688233202924,74.87007787591718,41.32952071790759,2.3142017773267693,113.96312748224541,27.452477505414237,58.85058121043865,1.078116116558796,183.38232981565704,990.9175296499554,25.714958735693784,1.843136006989863,243,Autumn,Guangzhou,37.958693464725144,112.09564170935549,Friday,7,11,2018,Fog,56
207.19204835359685,121.53199775510897,80.80126347952512,19.50690026996787,3.8245513336134778,109.71246028515978,0.7498680488631262,83.83370129833598,0.5525837934957634,261.48098070265485,1000.7695002182036,38.680086713726475,2.010018626057771,453,Winter,Beijing,21.12170438693412,99.99467561233766,Thursday,4,3,2019,Clear,70
84.66237142149606,110.55894876513216,51.96008619523888,41.628587932451026,0.8774655108181711,110.69200536926546,25.28095764431736,45.887857439659015,8.920942153234973,149.45208370671568,982.6206855369388,2.1898953212589554,3.4170058985289478,83,Summer,Chengdu,48.74559132262304,121.98431631338289,Wednesday,14,6,2024,Clear,1
187.33323492966514,67.25942089844557,73.4515744624379,24.065761133815023,1.9706302355612113,95.44373579164721,7.703032385623068,33.05891546784096,7.1594371296147195,75.62003959317258,1036.4227568391577,25.135996813136213,3.4262307949611577,442,Autumn,Guangzhou,28.656509265583615,125.28817272643889,Sunday,22,7,2016,Haze,22
90.71031029199452,45.12487901533225,19.978307607694298,34.47954506987186,3.7175928438269903,183.06411713516033,-6.2961288562519,36.99078201855188,1.3942554871563673,184.9422880503065,995.322177260418,7.522545454792978,6.881468157889583,163,Summer,Guangzhou,21.128625894279985,95.16873351690454,Wednesday,23,12,2016,Clear,87
34.17860174155942,278.4395915641667,35.03900231640421,2.256917036478905,3.5491196133051504,118.81684259406855,-9.308240437292822,14.318493878577305,7.073750491270636,314.83636995211214,982.4114844090685,22.470972233727,13.033211447280511,237,Summer,Chengdu,22.713439291351797,94.14518077962029,Tuesday,2,6,2019,Snow,33
107.88591612025884,54.923044589780325,35.75828302208096,9.061875663119979,2.028611988813078,147.15959309798416,35.34896202301442,25.241586377423364,4.950095976190215,11.129044582256773,1029.5165209049378,23.18035955921387,9.131466164503944,207,Spring,Guangzhou,43.25954140398201,106.66931888934488,Saturday,11,8,2017,Snow,90
11.213214289737667,115.24756701608011,20.597340691906354,39.444405935009144,4.620693477740638,136.10352374588226,-9.503501516523475,42.8766047773488,6.881694394959909,326.93872154826124,988.0615591581414,41.575494563995306,14.18687903614738,71,Autumn,Shanghai,29.323812026897286,103.89532488037301,Thursday,20,1,2017,Rain,99
53.43745932042481,246.9098649614396,41.35894500961649,11.847588496997282,1.9357748818066258,30.897889283079166,33.60069044318962,62.84891977799698,3.455641005055222,15.16311790439946,1003.6486075107267,26.45097639490076,0.57993278794848,29,Winter,Beijing,20.109014268085378,96.75216638125865,Wednesday,10,4,2015,Snow,68
19.32376331931283,81.28083060152753,38.16422093021326,34.06125397078193,1.3863877627018921,60.37530876353319,7.646545728046586,52.04513068410805,3.119167235889939,31.898790130140455,986.1488692209147,35.611523031984646,17.149373871619247,120,Summer,Chengdu,40.11433335089754,102.1828595342817,Friday,6,12,2024,Fog,73
78.7278078605724,143.32469800734242,28.686405089335427,3.6724892566283094,2.276733172314981,136.72123937263677,5.545571781266881,46.97828568042381,7.582470157025138,172.12142903750583,1035.0693190612071,17.209270164815,7.384641993568995,416,Winter,Beijing,29.68367012703712,101.32641766527452,Wednesday,17,5,2019,Fog,17
122.4362166291077,251.59778295882094,12.115189028702993,14.547072880846969,3.976570222639114,153.8484078197421,11.14260768925788,32.541433048458146,8.860041692959047,197.22193801328743,1017.2987687086044,6.4574707734178896,18.886335470012362,458,Spring,Guangzhou,44.891247470318376,110.10303207532186,Wednesday,4,3,2017,Haze,23
235.01687231353588,228.8748728142291,20.521049920343785,36.07798149063469,3.9914927210353124,14.691747611890733,39.924453315562424,21.351565436174614,9.311944807750773,78.31843365408253,1023.8122783674667,42.645138469933094,13.760059268698562,173,Summer,Shanghai,35.154204531212876,115.00911804021692,Monday,22,3,2024,Cloudy,94
53.950607880339504,252.81272879480392,51.14303797991911,1.8503040872056666,0.9604617274353814,120.3852945836349,25.068482664468917,49.14785254197465,6.827489693248616,181.14055280702595,1044.7521480493288,42.13294563332852,1.8157302745469084,401,Summer,Chengdu,20.616662854366123,123.18272538635085,Saturday,8,3,2021,Haze,49
141.7350403324519,153.41677893989575,34.379350553603416,30.35085918349163,3.0694335545478135,13.10226998448218,4.102802656692104,14.785010037932848,3.2118693416583897,322.72384918526296,1007.517292208552,42.990052276392326,4.117360804852573,445,Summer,Shenzhen,29.724291158713235,128.07886813021875,Wednesday,11,9,2023,Cloudy,88
101.67344770703804,187.8287339712536,25.995249987816297,17.474427867986243,1.636114065050684,76.99937336365979,37.98943241069659,52.124831728136286,1.112843403669539,183.75361103334973,985.1567082169778,16.751581405061295,13.18896135922851,57,Autumn,Shenzhen,37.401088646903055,104.09020105165057,Thursday,7,12,2019,Rain,29
88.92628155856218,119.10349831534296,95.09852684276358,21.95370963766644,3.2205647036906457,132.09007992205983,8.648841148036961,98.42561073527123,4.346936003092625,121.08309873791724,1049.4123609363633,16.78677550290713,1.2924851735789042,367,Spring,Shanghai,20.72509027669884,91.59402461575905,Sunday,5,2,2016,Haze,18
49.49204090685723,35.91623403548022,46.181164740013685,27.561859045383905,2.1599025836761077,93.83840233617506,-4.719089280064633,97.6665920153006,0.6103700782752597,151.5307058924933,1012.6422750041162,5.767715496128146,14.930806700572258,250,Autumn,Shenzhen,37.707695092824274,94.18150412442203,Monday,17,9,2020,Cloudy,69
36.66340901182376,111.42674985131565,33.437127838099954,6.406630020963183,0.6091129119950708,170.27696935316965,29.83401370113949,39.989475296657446,0.3833292085225004,157.1880302326684,1004.2085771934788,3.5081615747428074,11.450237380625806,239,Autumn,Guangzhou,32.195056299370364,116.65826589575502,Friday,4,5,2020,Snow,55
81.51797246224915,271.30499627149425,44.10621430666235,42.45465735775758,0.15514693159428833,29.894160230140226,0.4452406773294264,34.357009042776994,5.891135382428194,16.459399918049627,997.804210719657,5.901897888786012,1.976721215636126,24,Summer,Chengdu,33.32253481608863,99.36366140842114,Monday,13,11,2018,Cloudy,45
178.47723001196522,114.52546346146899,48.634363486925636,8.791908611730843,1.9216327902472965,163.91537234052228,5.1754936719196145,33.35267422893882,2.9573698421574948,359.79202409856777,1010.7212539893925,23.710452908843145,9.583764038608544,489,Autumn,Guangzhou,48.5914919157556,118.51397244337953,Saturday,5,7,2020,Clear,80
46.892472577340584,291.654261980499,5.3002600217329645,18.26704567933312,0.575795261726183,183.65921063866247,26.215934856746657,80.57658445445774,7.656799333962672,325.99743368682573,1031.5662140951747,5.4852942155971975,13.297244281429634,55,Winter,Guangzhou,22.861389476634205,122.00440516491328,Sunday,20,1,2022,Rain,50
49.2878570670775,189.24055444742208,54.002563571798206,12.553063147686931,4.585734580627071,45.51298097382555,26.218170439013,23.064357132453633,1.0828569990974923,73.69460153221996,991.8706055315688,24.133135932317252,8.42784109813407,440,Autumn,Beijing,43.98026304047977,92.91741457646113,Saturday,12,9,2017,Clear,26
170.3825051825374,235.97902128948036,38.12884283532303,22.28345717137719,2.819803840563733,184.32905777405105,7.937580124361542,84.52279864112666,4.570216841326589,52.65424142585705,983.197494804835,5.413953969729524,15.25603641324284,484,Spring,Shanghai,27.609262680931085,120.29471250400711,Thursday,16,9,2015,Snow,12
34.39230847054253,158.0815706669412,54.892798664514565,25.35689478384386,4.640394707975755,73.0473195584412,6.969150969783346,81.48432976053945,3.098179371048355,358.9625137289224,1045.4347725246528,34.26624755256612,15.174932310808362,423,Spring,Beijing,40.27391341602335,128.6145991639195,Wednesday,22,6,2021,Clear,46
71.37473127368933,106.31242065552028,38.17149306971988,48.69455027957061,4.383212888010744,190.63269086263804,23.216424956640452,66.21576713641784,6.804028594086753,217.83986178731544,1045.985365466255,11.718175832361116,13.788519499539277,246,Autumn,Beijing,35.30614427473512,119.43246164884899,Friday,2,4,2017,Fog,78
158.83605315239876,181.33022305934182,59.955767128086336,36.89106213537383,0.14944168538459426,41.22098406082057,-8.16307647490728,69.41765862707325,7.664451293064519,18.831526271662433,1039.7342414038458,29.904918029759653,10.883747481548008,247,Summer,Chengdu,38.097940448760525,124.5474044389681,Wednesday,5,4,2023,Fog,28
148.70555100105895,207.40166487464816,19.790524513792278,29.242200662313646,1.5986518409106365,159.441540290945,12.796263817285332,54.06302102536473,3.5437575323575654,254.8169354605122,1004.7746085472846,23.4356730675851,16.419209602378398,34,Winter,Shanghai,46.824640927740134,105.72795906366184,Tuesday,15,1,2015,Clear,31
216.16815307873085,26.0135699049281,19.22171032609097,2.9695186702628753,4.696281699306657,54.135265492765306,37.89905658533699,31.99792986071112,1.1179082743232904,214.22528522403064,1007.982193973773,16.645168539204768,19.734846096701244,482,Autumn,Shenzhen,20.415410299068483,129.08455564506122,Thursday,8,1,2022,Clear,43
216.46575992555734,114.02177646424964,84.4441185136975,32.557861197341126,3.8122466300746822,73.21124232142844,11.904333226962862,66.41288440312437,4.237071955593611,74.51418122815392,1016.3792553548907,34.55776236468026,9.662024124084654,463,Winter,Chengdu,37.927293940569754,127.26844094666316,Friday,21,12,2017,Snow,27
98.0187495444339,140.03104039562913,14.381255432457944,3.654667163927068,3.375114547301074,120.93679097689133,24.355177679644918,70.6410689124609,9.888617773370358,288.0174780917936,985.3646535513276,47.56051276403483,1.2760980659135774,365,Spring,Chengdu,34.11447911105428,93.18106366579293,Friday,17,8,2023,Rain,84
146.78792600432988,42.83087262781267,98.57393815192326,1.7322796145252486,1.1984059044430684,42.16449713359186,-4.413416651294568,67.19588860443275,5.729301168955305,166.13935751444717,1035.5796344198611,33.84646240411902,9.000346232790218,67,Winter,Shanghai,32.922006129510166,106.88800101065839,Monday,0,12,2024,Snow,39
17.609141293840437,208.9313304583257,54.57603517380578,17.23968983127633,1.6270841786325154,23.577537223756448,28.619789013241615,37.28429116887656,9.754758172384987,69.92448791924721,996.2401324663125,44.85150373299025,12.661972656858278,320,Summer,Shenzhen,25.735833072140696,102.08319562346058,Saturday,2,5,2022,Rain,32
36.54944300056033,101.38311374813335,55.55888601828366,15.582669814065179,4.538629779437451,13.815765343046639,32.04298269815569,40.84827603915209,4.0744889937831195,73.84508644701863,1033.831848329061,48.95133147282271,9.913890007551272,447,Summer,Shanghai,26.7247688585786,120.45765834664759,Thursday,15,8,2015,Fog,67
119.93094671598129,284.68677945081146,84.32152842867397,7.832770971325401,3.760837334800577,60.84864049125348,17.502724216113826,64.5387399346045,3.9289918258883896,227.8896235928485,1037.625827405301,34.91866249322385,7.69638247285154,204,Autumn,Guangzhou,37.78201858578566,120.33210767407526,Monday,13,9,2022,Cloudy,54
204.21898819146514,190.9279184934468,12.172942854170842,16.11910859335803,2.1397368886265165,149.472473525692,6.658466110665131,46.22157217123235,4.9186254102530444,99.5516944322626,1037.59195871849,7.274542362031733,1.550205056502707,82,Spring,Chengdu,30.699268355343097,116.05226240166718,Monday,15,12,2019,Clear,19
183.6879725841295,278.2726921821332,98.86475498534747,41.08465353066191,2.323446555583054,66.77824692572327,29.329076389376006,38.36092218036837,1.7355917765366502,51.67267772630238,1035.8588463965139,42.96365391394142,11.185016430461861,382,Summer,Beijing,22.178398049547138,118.8027719640865,Wednesday,1,1,2021,Fog,4
103.96959494055311,141.35698421435666,32.37148401278159,18.72712778689529,3.160489884064036,187.97501496733778,-6.173193160781157,47.40328270171798,0.5957273183968148,257.7797373800274,1044.753297374173,10.77613392802092,8.868483111846034,164,Winter,Beijing,24.85254572046158,119.53749313122619,Saturday,2,1,2015,Cloudy,39
